"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","TEMP","TEMP_ATTRIBUTES","DEWP","DEWP_ATTRIBUTES","SLP","SLP_ATTRIBUTES","STP","STP_ATTRIBUTES","VISIB","VISIB_ATTRIBUTES","WDSP","WDSP_ATTRIBUTES","MXSPD","GUST","MAX","MAX_ATTRIBUTES","MIN","MIN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNDP","FRSHTT"
"10046599999","2008-01-01","54.3795","10.145167","30.78","KIEL HOLTENAU, GM","  35.1","24","  30.5","24","9999.9"," 0","999.9"," 0","  6.9","24","  6.9","24","  8.9","999.9","  37.4","*","  32.0","*","99.99"," ","999.9","011000"
"10046599999","2008-01-02","54.3795","10.145167","30.78","KIEL HOLTENAU, GM","  33.6","24","  27.9","24","9999.9"," 0","999.9"," 0","  6.0","24","  7.7","24"," 15.0","999.9","  35.6","*","  30.2","*","99.99"," ","999.9","001000"
"10046599999","2008-01-03","54.3795","10.145167","30.78","KIEL HOLTENAU, GM","  26.6","24","  21.2","24","9999.9"," 0","999.9"," 0","  5.3","24"," 13.1","24"," 16.9"," 27.0","  30.2","*","  24.8","*"," 0.00","I","999.9","000000"
"10046599999","2008-01-04","54.3795","10.145167","30.78","KIEL HOLTENAU, GM","  24.6","24","  18.8","24","9999.9"," 0","999.9"," 0","  5.9","24"," 11.9","24"," 15.0"," 21.0","  26.6","*","  23.0","*"," 0.00","I","999.9","000000"
"10046599999","2008-01-05","54.3795","10.145167","30.78","KIEL HOLTENAU, GM","  33.1","24","  29.1","24","9999.9"," 0","999.9"," 0","  4.0","24","  9.4","24"," 12.0"," 21.0","  39.2","*","  26.6","*","99.99"," ","999.9","010000"
"10046599999","2008-01-06","54.3795","10.145167","30.78","KIEL HOLTENAU, GM","  39.1","24","  37.0","24","9999.9"," 0","999.9"," 0","  3.2","24","  6.2","24","  8.0","999.9","  41.0","*","  37.4","*","99.99"," ","999.9","010000"
"10046599999","2008-01-07","54.3795","10.145167","30.78","KIEL HOLTENAU, GM","  39.0","24","  35.5","24","9999.9"," 0","999.9"," 0","  4.6","24"," 10.9","24"," 21.0"," 35.9","  42.8","*","  33.8","*","99.99"," ","999.9","011000"
"10046599999","2008-01-08","54.3795","10.145167","30.78","KIEL HOLTENAU, GM","  42.0","24","  37.5","24","9999.9"," 0","999.9"," 0","  5.8","24"," 11.7","24"," 19.0"," 26.0","  42.8","*","  41.0","*","99.99"," ","999.9","010000"
"10046599999","2008-01-09","54.3795","10.145167","30.78","KIEL HOLTENAU, GM","  41.3","24","  35.9","24","9999.9"," 0","999.9"," 0","  6.6","24","  9.5","24"," 12.0"," 18.1","  42.8","*","  39.2","*","99.99"," ","999.9","010000"
"10046599999","2008-01-10","54.3795","10.145167","30.78","KIEL HOLTENAU, GM","  43.3","24","  36.3","24","9999.9"," 0","999.9"," 0","  6.1","24"," 12.5","24"," 15.9"," 27.0","  46.4","*","  39.2","*","99.99"," ","999.9","010000"
"10046599999","2008-01-11","54.3795","10.145167","30.78","KIEL HOLTENAU, GM","  47.0","24","  43.1","24","9999.9"," 0","999.9"," 0","  4.4","24","  8.0","24"," 12.0","999.9","  48.2","*","  46.4","*","99.99"," ","999.9","010000"
"10046599999","2008-01-12","54.3795","10.145167","30.78","KIEL HOLTENAU, GM","  45.2","24","  37.3","24","9999.9"," 0","999.9"," 0","  6.6","24"," 11.4","24"," 18.1"," 30.9","  48.2","*","  41.0","*","99.99"," ","999.9","010000"
"10046599999","2008-01-13","54.3795","10.145167","30.78","KIEL HOLTENAU, GM","  39.9","24","  33.7","24","9999.9"," 0","999.9"," 0","  6.0","24","  7.7","24"," 12.0","999.9","  44.6","*","  35.6","*"," 0.00","I","999.9","000000"
"10046599999","2008-01-14","54.3795","10.145167","30.78","KIEL HOLTENAU, GM","  37.9","24","  32.0","24","9999.9"," 0","999.9"," 0","  6.6","24","  8.0","24","  9.9","999.9","  42.8","*","  33.8","*"," 0.00","I","999.9","000000"
"10046599999","2008-01-15","54.3795","10.145167","30.78","KIEL HOLTENAU, GM","  45.8","24","  38.0","24","9999.9"," 0","999.9"," 0","  6.7","24"," 11.2","24"," 14.0"," 25.1","  48.2","*","  42.8","*","99.99"," ","999.9","010000"
"10046599999","2008-01-16","54.3795","10.145167","30.78","KIEL HOLTENAU, GM","  47.1","24","  37.7","24","9999.9"," 0","999.9"," 0","  6.9","24"," 12.6","24"," 18.1"," 28.0","  50.0","*","  42.8","*","99.99"," ","999.9","010000"
"10046599999","2008-01-17","54.3795","10.145167","30.78","KIEL HOLTENAU, GM","  42.1","24","  37.3","24","9999.9"," 0","999.9"," 0","  5.2","24","  7.3","24","  9.9","999.9","  42.8","*","  39.2","*","99.99"," ","999.9","010000"
"10046599999","2008-01-18","54.3795","10.145167","30.78","KIEL HOLTENAU, GM","  45.1","24","  41.2","24","9999.9"," 0","999.9"," 0","  4.9","24"," 11.2","24"," 16.9"," 26.0","  50.0","*","  42.8","*","99.99"," ","999.9","010000"
