"Date","Year","Month","Day","Tmin","Tmax","Tmean","Prec"
1979-01-06 12:00:00,1979,1,6,-18,-7,-12.889,0
1979-01-07 12:00:00,1979,1,7,-14,-3,-7.611,0
1979-01-08 12:00:00,1979,1,8,-5,0,-0.833,7.874
1979-01-09 12:00:00,1979,1,9,-1,2,0.389,14.986
1979-01-10 12:00:00,1979,1,10,-2,2,0.556,0
1979-01-11 12:00:00,1979,1,11,0,2,1.056,5.334
1979-01-12 12:00:00,1979,1,12,0,2,1.333,4.064
1979-01-13 12:00:00,1979,1,13,-1,2,0.389,0.508
1979-01-14 12:00:00,1979,1,14,-10,2,-2.444,0
1979-01-15 12:00:00,1979,1,15,-12,-2,-8.111,0
1979-01-16 12:00:00,1979,1,16,-10,-4,-6.278,0
1979-01-17 12:00:00,1979,1,17,-13,-2,-5.778,0
1979-01-18 12:00:00,1979,1,18,-5,-2,-3.833,0
1979-01-19 12:00:00,1979,1,19,-5,0,-3.222,0
1979-01-20 12:00:00,1979,1,20,-7,-1,-3.056,2.032
1979-01-21 12:00:00,1979,1,21,-3,-2,-2.278,3.048
1979-01-22 12:00:00,1979,1,22,-5,0,-2.667,0
1979-01-23 12:00:00,1979,1,23,-1,4,1.389,11.938
1979-01-24 12:00:00,1979,1,24,-1,1,-0.167,2.286
1979-01-25 12:00:00,1979,1,25,-4,1,-1.889,0.508
1979-01-26 12:00:00,1979,1,26,-4,2,-0.278,0.254
1979-01-27 12:00:00,1979,1,27,-2,1,-0.556,0.254
1979-01-28 12:00:00,1979,1,28,-4,-1,-2.389,0.254
1979-01-29 12:00:00,1979,1,29,-5,4,0.556,0.254
1979-01-30 12:00:00,1979,1,30,1,4,2.389,1.016
1979-01-31 12:00:00,1979,1,31,1,3,1.556,4.064
1979-02-01 12:00:00,1979,2,1,1,4,2.944,0.762
1979-02-02 12:00:00,1979,2,2,0,6,2.944,8.89
1979-02-03 12:00:00,1979,2,3,-2,4,0.556,0
1979-02-04 12:00:00,1979,2,4,-1,2,0.667,0
1979-02-05 12:00:00,1979,2,5,-1,4,1.222,1.016
1979-02-06 12:00:00,1979,2,6,-5,3,-1.167,0
1979-02-07 12:00:00,1979,2,7,-3,3,-0.056,7.874
1979-02-08 12:00:00,1979,2,8,-3,5,1.333,4.064
1979-02-09 12:00:00,1979,2,9,-5,2,-1.667,0
1979-02-10 12:00:00,1979,2,10,-5,5,-1,0
1979-02-11 12:00:00,1979,2,11,-1,4,1.278,0
1979-02-12 12:00:00,1979,2,12,0,9,3.778,6.096
1979-02-13 12:00:00,1979,2,13,2,8,4.944,1.524
1979-02-14 12:00:00,1979,2,14,-3,9,3.889,3.048
1979-02-15 12:00:00,1979,2,15,-5,2,-2.722,4.318
1979-02-16 12:00:00,1979,2,16,-5,0,-2.444,0
1979-02-17 12:00:00,1979,2,17,-5,-1,-3.167,2.032
1979-02-18 12:00:00,1979,2,18,-6,-2,-3.167,0
1979-02-19 12:00:00,1979,2,19,-3,1,-1.222,0
1979-02-20 12:00:00,1979,2,20,-4,2,-0.778,0
1979-02-21 12:00:00,1979,2,21,-9,5,-2.056,0
1979-02-22 12:00:00,1979,2,22,-6,-1,-2.5,0
1979-02-23 12:00:00,1979,2,23,-3,3,1.278,3.048
1979-02-24 12:00:00,1979,2,24,-2,3,0.611,0
1979-02-25 12:00:00,1979,2,25,-4,2,-1.556,0
1979-02-26 12:00:00,1979,2,26,-4,2,-1.389,0
1979-02-27 12:00:00,1979,2,27,-5,7,0.111,0
1979-02-28 12:00:00,1979,2,28,-3,8,2.333,0
1979-03-01 12:00:00,1979,3,1,0,7,2.889,0
1979-03-02 12:00:00,1979,3,2,0,6,4.056,3.302
1979-03-03 12:00:00,1979,3,3,4,11,8.389,0
1979-03-04 12:00:00,1979,3,4,1,10,6.722,5.334
1979-03-05 12:00:00,1979,3,5,-3,8,0.111,0
1979-03-06 12:00:00,1979,3,6,-5,7,2.167,0
1979-03-07 12:00:00,1979,3,7,1,9,5.944,1.016
1979-03-08 12:00:00,1979,3,8,0,10,4.722,5.08
1979-03-09 12:00:00,1979,3,9,2,7,5.389,1.016
1979-03-10 12:00:00,1979,3,10,0,7,3.5,9.906
1979-03-11 12:00:00,1979,3,11,0,11,6.778,13.97
1979-03-12 12:00:00,1979,3,12,5,11,8.333,6.604
1979-03-13 12:00:00,1979,3,13,5,7,6.278,0.508
1979-03-14 12:00:00,1979,3,14,4,8,5.944,5.08
1979-03-15 12:00:00,1979,3,15,4,11,7.222,2.032
1979-03-16 12:00:00,1979,3,16,3,7,5.444,1.524
1979-03-17 12:00:00,1979,3,17,2,10,5.056,1.016
1979-03-18 12:00:00,1979,3,18,-1,8,4.389,5.08
1979-03-19 12:00:00,1979,3,19,1,5,2.556,11.938
1979-03-20 12:00:00,1979,3,20,0,10,4.944,0.508
1979-03-21 12:00:00,1979,3,21,1,12,6.556,0.508
1979-03-22 12:00:00,1979,3,22,-1,9,4.833,3.048
1979-03-23 12:00:00,1979,3,23,-2,8,3.389,6.096
1979-03-24 12:00:00,1979,3,24,-5,10,2.556,0
1979-03-25 12:00:00,1979,3,25,2,13,9.5,2.032
1979-03-26 12:00:00,1979,3,26,6,14,10.444,0
1979-03-27 12:00:00,1979,3,27,4,10,7.778,0
1979-03-28 12:00:00,1979,3,28,2,11,7.611,0.508
1979-03-29 12:00:00,1979,3,29,-3,10,5.111,0
1979-03-30 12:00:00,1979,3,30,3,6,4.111,6.096
1979-03-31 12:00:00,1979,3,31,3,6,4.389,1.016
1979-04-01 12:00:00,1979,4,1,3,9,5.167,7.112
1979-04-02 12:00:00,1979,4,2,4,10,6.778,2.032
1979-04-03 12:00:00,1979,4,3,0,9,4.889,9.906
1979-04-04 12:00:00,1979,4,4,-1,8,3.778,4.064
1979-04-05 12:00:00,1979,4,5,2,3,2.278,2.286
1979-04-06 12:00:00,1979,4,6,-1,8,3.444,0.254
1979-04-07 12:00:00,1979,4,7,-4,11,4.167,0
1979-04-08 12:00:00,1979,4,8,-1,12,6.222,0
1979-04-09 12:00:00,1979,4,9,3,16,9.222,0
1979-04-10 12:00:00,1979,4,10,5,19,11.833,0
1979-04-11 12:00:00,1979,4,11,7,19,12.944,0
1979-04-12 12:00:00,1979,4,12,7,18,12.222,3.556
1979-04-13 12:00:00,1979,4,13,4,21,12.889,0
1979-04-14 12:00:00,1979,4,14,4,22,14.222,0
1979-04-15 12:00:00,1979,4,15,6,22,14.611,0
1979-04-16 12:00:00,1979,4,16,5,13,8.333,4.064
1979-04-17 12:00:00,1979,4,17,4,8,5.722,0.508
1979-04-18 12:00:00,1979,4,18,1,11,5.611,0
1979-04-19 12:00:00,1979,4,19,-3,12,5.278,0
1979-04-20 12:00:00,1979,4,20,-1,10,5.778,5.08
1979-04-21 12:00:00,1979,4,21,5,13,8.556,1.016
1979-04-22 12:00:00,1979,4,22,7,12,9.111,6.096
1979-04-23 12:00:00,1979,4,23,8,15,11.444,4.064
1979-04-24 12:00:00,1979,4,24,7,12,8.611,2.286
1979-04-25 12:00:00,1979,4,25,2,11,6.722,0.508
1979-04-26 12:00:00,1979,4,26,2,12,6.556,0.254
1979-04-27 12:00:00,1979,4,27,2,11,6.722,0
1979-04-28 12:00:00,1979,4,28,1,11,6.944,0
1979-04-29 12:00:00,1979,4,29,2,11,7.444,0
1979-04-30 12:00:00,1979,4,30,1,10,7,7.874
1979-05-01 12:00:00,1979,5,1,1,9,5.556,1.016
1979-05-02 12:00:00,1979,5,2,1,7,4.278,4.064
1979-05-03 12:00:00,1979,5,3,0,9,4.167,1.016
1979-05-04 12:00:00,1979,5,4,0,6,2.389,18.034
1979-05-05 12:00:00,1979,5,5,-1,8,3.167,0.508
1979-05-06 12:00:00,1979,5,6,0,10,4.167,0.254
1979-05-07 12:00:00,1979,5,7,-3,16,6.778,0
1979-05-08 12:00:00,1979,5,8,0,19,10.833,0
1979-05-09 12:00:00,1979,5,9,4,21,13.722,0
1979-05-10 12:00:00,1979,5,10,4,13,8.611,0
1979-05-11 12:00:00,1979,5,11,3,13,9.167,9.906
1979-05-12 12:00:00,1979,5,12,10,17,13.556,6.096
1979-05-13 12:00:00,1979,5,13,8,20,13.944,0
1979-05-14 12:00:00,1979,5,14,7,26,17.111,0
1979-05-15 12:00:00,1979,5,15,9,26,18.778,0
1979-05-16 12:00:00,1979,5,16,10,28,20.833,0
1979-05-17 12:00:00,1979,5,17,13,20,15.222,0
1979-05-18 12:00:00,1979,5,18,7,15,12.444,2.032
1979-05-19 12:00:00,1979,5,19,4,20,13.222,0
1979-05-20 12:00:00,1979,5,20,13,23,17.111,2.032
1979-05-21 12:00:00,1979,5,21,10,19,14.333,0.254
1979-05-22 12:00:00,1979,5,22,11,17,13.833,5.08
1979-05-23 12:00:00,1979,5,23,11,24,15.056,0
1979-05-24 12:00:00,1979,5,24,7,13,10.556,12.954
1979-05-25 12:00:00,1979,5,25,6,15,9.722,3.556
1979-05-26 12:00:00,1979,5,26,8,23,15.556,1.016
1979-05-27 12:00:00,1979,5,27,11,17,13.944,6.096
1979-05-28 12:00:00,1979,5,28,7,22,15.278,0
1979-05-29 12:00:00,1979,5,29,13,29,21.5,0
1979-05-30 12:00:00,1979,5,30,16,30,22.722,4.064
1979-05-31 12:00:00,1979,5,31,14,31,22.944,0
1979-06-01 12:00:00,1979,6,1,15,21,17.222,0.508
1979-06-02 12:00:00,1979,6,2,13,27,19.222,0
1979-06-03 12:00:00,1979,6,3,13,28,21.944,0
1979-06-04 12:00:00,1979,6,4,15,30,22.278,0
1979-06-05 12:00:00,1979,6,5,15,22,18.5,11.938
1979-06-06 12:00:00,1979,6,6,13,21,16.667,0.254
1979-06-07 12:00:00,1979,6,7,10,19,13.778,0
1979-06-08 12:00:00,1979,6,8,10,18,13.889,2.032
1979-06-09 12:00:00,1979,6,9,11,22,15.944,0
1979-06-10 12:00:00,1979,6,10,9,25,18.056,0
1979-06-11 12:00:00,1979,6,11,15,26,20.278,7.112
1979-06-12 12:00:00,1979,6,12,13,22,16.778,0
1979-06-13 12:00:00,1979,6,13,13,22,16.556,2.032
1979-06-14 12:00:00,1979,6,14,13,19,14.778,0.508
1979-06-15 12:00:00,1979,6,15,8,17,11.611,6.096
1979-06-16 12:00:00,1979,6,16,6,18,12.389,0.254
1979-06-17 12:00:00,1979,6,17,6,17,12.5,0
1979-06-18 12:00:00,1979,6,18,10,18,14.111,0
1979-06-19 12:00:00,1979,6,19,8,24,16.833,0
1979-06-20 12:00:00,1979,6,20,11,26,19.111,0
1979-06-21 12:00:00,1979,6,21,12,28,21.444,0
1979-06-22 12:00:00,1979,6,22,10,21,15.778,13.97
1979-06-23 12:00:00,1979,6,23,8,23,16.167,0
1979-06-24 12:00:00,1979,6,24,12,24,17.444,0
1979-06-25 12:00:00,1979,6,25,9,21,15.056,0.508
1979-06-26 12:00:00,1979,6,26,13,21,16.889,0
1979-06-27 12:00:00,1979,6,27,14,21,17.278,0
1979-06-28 12:00:00,1979,6,28,11,24,18.778,0
1979-06-29 12:00:00,1979,6,29,10,21,16.222,0
1979-06-30 12:00:00,1979,6,30,11,17,14.444,0
1979-07-01 12:00:00,1979,7,1,11,17,13.333,0
1979-07-02 12:00:00,1979,7,2,7,17,12.389,0.508
1979-07-03 12:00:00,1979,7,3,8,20,14.944,0
1979-07-04 12:00:00,1979,7,4,9,21,15.667,0
1979-07-05 12:00:00,1979,7,5,10,23,17.111,0
1979-07-06 12:00:00,1979,7,6,8,23,16.444,0
1979-07-07 12:00:00,1979,7,7,14,25,19.278,0
1979-07-08 12:00:00,1979,7,8,14,21,17.389,2.032
1979-07-09 12:00:00,1979,7,9,14,19,16.111,5.08
1979-07-10 12:00:00,1979,7,10,11,20,15.611,0
1979-07-11 12:00:00,1979,7,11,8,23,16.167,0
1979-07-12 12:00:00,1979,7,12,10,23,17.278,0.254
1979-07-13 12:00:00,1979,7,13,16,22,18.222,2.54
1979-07-14 12:00:00,1979,7,14,14,24,18.167,5.08
1979-07-15 12:00:00,1979,7,15,13,20,16.611,0
1979-07-16 12:00:00,1979,7,16,13,17,14.722,0.508
1979-07-17 12:00:00,1979,7,17,14,21,16.722,7.874
1979-07-18 12:00:00,1979,7,18,13,25,19.333,0
1979-07-19 12:00:00,1979,7,19,13,18,15.722,0.254
1979-07-20 12:00:00,1979,7,20,13,19,15.556,0
1979-07-21 12:00:00,1979,7,21,14,18,15.444,0
1979-07-22 12:00:00,1979,7,22,12,19,14.778,0.254
1979-07-23 12:00:00,1979,7,23,11,16,13.5,1.016
1979-07-24 12:00:00,1979,7,24,10,20,15.167,0
1979-07-25 12:00:00,1979,7,25,10,24,17,0
1979-07-26 12:00:00,1979,7,26,10,25,18,0
1979-07-27 12:00:00,1979,7,27,13,28,20.278,0
1979-07-28 12:00:00,1979,7,28,15,30,22.389,0
1979-07-29 12:00:00,1979,7,29,16,29,20.889,33.02
1979-07-30 12:00:00,1979,7,30,14,24,18.778,4.064
1979-07-31 12:00:00,1979,7,31,13,24,18.111,0
1979-08-01 12:00:00,1979,8,1,13,21,17.333,2.286
1979-08-02 12:00:00,1979,8,2,16,24,19.667,4.064
1979-08-03 12:00:00,1979,8,3,12,22,17.056,3.048
1979-08-04 12:00:00,1979,8,4,11,22,16.389,0
1979-08-05 12:00:00,1979,8,5,10,24,16.833,0
1979-08-06 12:00:00,1979,8,6,12,27,19.611,0
1979-08-07 12:00:00,1979,8,7,15,28,20.778,0
1979-08-08 12:00:00,1979,8,8,14,20,17.222,7.112
1979-08-09 12:00:00,1979,8,9,10,16,13.722,21.082
1979-08-10 12:00:00,1979,8,10,10,19,14.333,7.62
1979-08-11 12:00:00,1979,8,11,7,19,13.833,0
1979-08-12 12:00:00,1979,8,12,13,17,14.556,0.254
1979-08-13 12:00:00,1979,8,13,12,24,18.333,1.016
1979-08-14 12:00:00,1979,8,14,16,29,22.222,0
1979-08-15 12:00:00,1979,8,15,14,19,16.944,0
1979-08-16 12:00:00,1979,8,16,12,14,13.111,32.004
1979-08-17 12:00:00,1979,8,17,10,20,15.444,0
1979-08-18 12:00:00,1979,8,18,10,21,16.111,0
1979-08-19 12:00:00,1979,8,19,11,21,16.5,0
1979-08-20 12:00:00,1979,8,20,12,19,16.444,0
1979-08-21 12:00:00,1979,8,21,11,21,15.056,3.048
1979-08-22 12:00:00,1979,8,22,10,18,14.222,0
1979-08-23 12:00:00,1979,8,23,9,19,13.389,0
1979-08-24 12:00:00,1979,8,24,9,17,12.556,3.048
1979-08-25 12:00:00,1979,8,25,8,16,11.889,9.906
1979-08-26 12:00:00,1979,8,26,7,17,12.556,6.35
1979-08-27 12:00:00,1979,8,27,11,16,13.222,4.064
1979-08-28 12:00:00,1979,8,28,8,15,12.111,0.254
1979-08-29 12:00:00,1979,8,29,5,21,13.5,0
1979-08-30 12:00:00,1979,8,30,9,25,17.278,0
1979-08-31 12:00:00,1979,8,31,10,27,19.056,0
1979-09-01 12:00:00,1979,9,1,13,28,20.278,0
1979-09-02 12:00:00,1979,9,2,15,25,19.444,0
1979-09-03 12:00:00,1979,9,3,10,19,15.056,3.048
1979-09-04 12:00:00,1979,9,4,12,19,15.056,0.508
1979-09-05 12:00:00,1979,9,5,9,22,15.778,0
1979-09-06 12:00:00,1979,9,6,11,25,17.333,0
1979-09-07 12:00:00,1979,9,7,12,21,16.389,0
1979-09-08 12:00:00,1979,9,8,14,26,18.611,0.762
1979-09-09 12:00:00,1979,9,9,14,21,17.278,7.112
1979-09-10 12:00:00,1979,9,10,11,22,16.722,0
1979-09-11 12:00:00,1979,9,11,12,22,16.222,0
1979-09-12 12:00:00,1979,9,12,13,22,16.611,0
1979-09-13 12:00:00,1979,9,13,12,20,15.389,0
1979-09-14 12:00:00,1979,9,14,4,18,12.333,0
1979-09-15 12:00:00,1979,9,15,4,16,10.778,1.016
1979-09-16 12:00:00,1979,9,16,0,16,8.667,0
1979-09-17 12:00:00,1979,9,17,3,23,12.833,0
1979-09-18 12:00:00,1979,9,18,8,22,16.333,0
1979-09-19 12:00:00,1979,9,19,14,25,19.278,0
1979-09-20 12:00:00,1979,9,20,10,20,15.667,1.016
1979-09-21 12:00:00,1979,9,21,6,17,10.444,2.032
1979-09-22 12:00:00,1979,9,22,4,15,9.611,0
1979-09-23 12:00:00,1979,9,23,4,16,9.389,0
1979-09-24 12:00:00,1979,9,24,0,13,7.111,0
1979-09-25 12:00:00,1979,9,25,4,16,9.556,0
1979-09-26 12:00:00,1979,9,26,5,19,13.056,0
1979-09-27 12:00:00,1979,9,27,13,21,15.278,0
1979-09-28 12:00:00,1979,9,28,8,16,12.278,0
1979-09-29 12:00:00,1979,9,29,4,18,10.833,0
1979-09-30 12:00:00,1979,9,30,4,18,10.722,0
1979-10-01 12:00:00,1979,10,1,2,20,10.667,0
1979-10-02 12:00:00,1979,10,2,4,18,11.611,0
1979-10-03 12:00:00,1979,10,3,8,16,11.556,0
1979-10-04 12:00:00,1979,10,4,11,22,15.611,0
1979-10-05 12:00:00,1979,10,5,13,19,15.444,1.016
1979-10-06 12:00:00,1979,10,6,11,20,14,0.508
1979-10-07 12:00:00,1979,10,7,9,18,12.833,0
1979-10-08 12:00:00,1979,10,8,11,21,16.111,0.254
1979-10-09 12:00:00,1979,10,9,13,24,17.5,0
1979-10-10 12:00:00,1979,10,10,13,26,18.833,0
1979-10-11 12:00:00,1979,10,11,13,21,17.167,0
1979-10-12 12:00:00,1979,10,12,12,19,14.667,8.89
1979-10-13 12:00:00,1979,10,13,11,18,14.167,0
1979-10-14 12:00:00,1979,10,14,10,16,13.167,0.254
1979-10-15 12:00:00,1979,10,15,9,15,12.556,2.032
1979-10-16 12:00:00,1979,10,16,6,14,10.333,0
1979-10-17 12:00:00,1979,10,17,5,14,9.889,0
1979-10-18 12:00:00,1979,10,18,4,15,10.944,0.254
1979-10-19 12:00:00,1979,10,19,2,15,7.556,0
1979-10-20 12:00:00,1979,10,20,3,16,8.611,0
1979-10-21 12:00:00,1979,10,21,4,14,8.444,0
1979-10-22 12:00:00,1979,10,22,-2,12,5.444,0
1979-10-23 12:00:00,1979,10,23,3,12,7.444,0
1979-10-24 12:00:00,1979,10,24,2,11,6.389,0
1979-10-25 12:00:00,1979,10,25,2,12,7.5,0
1979-10-26 12:00:00,1979,10,26,1,11,5.667,0
1979-10-27 12:00:00,1979,10,27,-1,10,4.056,0
1979-10-28 12:00:00,1979,10,28,-2,11,3.889,0
1979-10-29 12:00:00,1979,10,29,1,8,5.944,3.048
1979-10-30 12:00:00,1979,10,30,3,9,6.611,0
1979-10-31 12:00:00,1979,10,31,2,12,7.833,6.096
1979-11-01 12:00:00,1979,11,1,8,14,10.222,4.064
1979-11-02 12:00:00,1979,11,2,2,13,8.389,1.016
1979-11-03 12:00:00,1979,11,3,1,9,6,0
1979-11-04 12:00:00,1979,11,4,6,11,8.889,1.27
1979-11-05 12:00:00,1979,11,5,5,10,8.111,14.986
1979-11-06 12:00:00,1979,11,6,4,11,7.778,10.922
1979-11-07 12:00:00,1979,11,7,5,13,8.278,2.032
1979-11-08 12:00:00,1979,11,8,5,14,8.833,10.922
1979-11-09 12:00:00,1979,11,9,1,10,6.222,24.892
1979-11-10 12:00:00,1979,11,10,0,6,4.056,1.016
1979-11-11 12:00:00,1979,11,11,-3,8,2.722,0
1979-11-12 12:00:00,1979,11,12,1,10,4.944,5.08
1979-11-13 12:00:00,1979,11,13,-1,6,3.056,0.254
1979-11-14 12:00:00,1979,11,14,-2,8,4.556,0.254
1979-11-15 12:00:00,1979,11,15,1,7,3.611,0
1979-11-16 12:00:00,1979,11,16,-1,7,2.556,0
1979-11-17 12:00:00,1979,11,17,-4,7,1.5,0
1979-11-18 12:00:00,1979,11,18,-2,3,1.278,3.048
1979-11-19 12:00:00,1979,11,19,0,5,3.222,0.254
1979-11-20 12:00:00,1979,11,20,3,8,5.389,0
1979-11-21 12:00:00,1979,11,21,0,6,4.389,0
1979-11-22 12:00:00,1979,11,22,-4,5,-0.222,0
1979-11-23 12:00:00,1979,11,23,-5,4,-1.444,0
1979-11-24 12:00:00,1979,11,24,-3,3,1.333,1.27
1979-11-25 12:00:00,1979,11,25,-2,4,1.611,0
1979-11-26 12:00:00,1979,11,26,-1,10,6.278,1.016
1979-11-27 12:00:00,1979,11,27,6,10,7.556,6.096
1979-11-28 12:00:00,1979,11,28,4,12,8.833,2.032
1979-11-29 12:00:00,1979,11,29,2,13,5.889,0
1979-11-30 12:00:00,1979,11,30,-1,10,5.278,0
1979-12-01 12:00:00,1979,12,1,7,12,11.056,0.254
1979-12-02 12:00:00,1979,12,2,6,13,9.111,0
1979-12-03 12:00:00,1979,12,3,6,15,11.056,0
1979-12-04 12:00:00,1979,12,4,6,13,9.833,0
1979-12-05 12:00:00,1979,12,5,7,14,11.5,0
1979-12-06 12:00:00,1979,12,6,4,13,11.111,13.97
1979-12-07 12:00:00,1979,12,7,9,15,11.778,0.508
1979-12-08 12:00:00,1979,12,8,7,12,9.889,2.286
1979-12-09 12:00:00,1979,12,9,6,13,9.389,10.922
1979-12-10 12:00:00,1979,12,10,8,13,10.222,12.954
1979-12-11 12:00:00,1979,12,11,6,11,8.5,13.97
1979-12-12 12:00:00,1979,12,12,-2,7,2.556,7.874
1979-12-13 12:00:00,1979,12,13,-2,7,4.556,3.048
1979-12-14 12:00:00,1979,12,14,5,10,7.556,8.382
1979-12-15 12:00:00,1979,12,15,5,11,8.167,5.08
1979-12-16 12:00:00,1979,12,16,2,7,5.5,1.016
1979-12-17 12:00:00,1979,12,17,2,10,7.833,2.032
1979-12-18 12:00:00,1979,12,18,2,7,5.278,0
1979-12-19 12:00:00,1979,12,19,-2,6,2.611,1.016
1979-12-20 12:00:00,1979,12,20,-2,3,0.889,0
1979-12-21 12:00:00,1979,12,21,-3,2,0.778,0
1979-12-22 12:00:00,1979,12,22,0,4,1.944,0
1979-12-23 12:00:00,1979,12,23,-1,4,2.667,0
1979-12-24 12:00:00,1979,12,24,0,3,1.889,0.508
1979-12-25 12:00:00,1979,12,25,0,4,2.667,1.27
1979-12-26 12:00:00,1979,12,26,-3,3,-0.278,0.508
1979-12-27 12:00:00,1979,12,27,-4,3,1,0
1979-12-28 12:00:00,1979,12,28,2,9,5.556,3.048
1979-12-29 12:00:00,1979,12,29,0,5,3.111,5.588
1979-12-30 12:00:00,1979,12,30,0,4,2.667,2.032
1979-12-31 12:00:00,1979,12,31,1,4,2.389,4.064
1980-01-01 12:00:00,1980,1,1,0,2,0.944,1.524
1980-01-02 12:00:00,1980,1,2,0,1,0.556,4.064
1980-01-03 12:00:00,1980,1,3,-2,1,-0.556,0
1980-01-04 12:00:00,1980,1,4,-2,3,0.556,6.096
1980-01-05 12:00:00,1980,1,5,1,6,3.889,3.048
1980-01-06 12:00:00,1980,1,6,3,6,4.056,5.08
1980-01-07 12:00:00,1980,1,7,2,5,3.333,7.874
1980-01-08 12:00:00,1980,1,8,0,4,2.778,0.254
1980-01-09 12:00:00,1980,1,9,-4,2,-0.778,0
1980-01-10 12:00:00,1980,1,10,-6,1,-0.778,0
1980-01-11 12:00:00,1980,1,11,-6,-1,-2,0
1980-01-12 12:00:00,1980,1,12,-11,-2,-7.111,0
1980-01-13 12:00:00,1980,1,13,-12,-2,-8.222,0
1980-01-14 12:00:00,1980,1,14,-11,-1,-6.389,0
1980-01-15 12:00:00,1980,1,15,-12,-4,-8.722,0
1980-01-16 12:00:00,1980,1,16,-14,2,-5.722,0
1980-01-17 12:00:00,1980,1,17,-10,1,-5.389,0
1980-01-18 12:00:00,1980,1,18,-9,0,-5.444,0
1980-01-19 12:00:00,1980,1,19,-7,4,-2.778,0
1980-01-20 12:00:00,1980,1,20,-5,0,-2.111,0
1980-01-21 12:00:00,1980,1,21,-2,4,1,0
1980-01-22 12:00:00,1980,1,22,2,7,5.111,0.508
1980-01-23 12:00:00,1980,1,23,1,6,4.167,2.032
1980-01-24 12:00:00,1980,1,24,-1,6,2.167,0.254
1980-01-25 12:00:00,1980,1,25,1,5,3.333,0
1980-01-26 12:00:00,1980,1,26,0,3,1.056,4.318
1980-01-27 12:00:00,1980,1,27,-4,4,0.556,0.254
1980-01-28 12:00:00,1980,1,28,-7,0,-2.111,0
1980-01-29 12:00:00,1980,1,29,-1,4,1.556,0
1980-01-30 12:00:00,1980,1,30,0,8,6.167,0.508
1980-01-31 12:00:00,1980,1,31,6,11,8.333,10.922
1980-02-01 12:00:00,1980,2,1,-1,8,1.944,4.318
1980-02-02 12:00:00,1980,2,2,-2,8,4.5,3.048
1980-02-03 12:00:00,1980,2,3,4,10,5.556,56.896
1980-02-04 12:00:00,1980,2,4,4,10,4.944,8.89
1980-02-05 12:00:00,1980,2,5,4,10,8.611,7.112
1980-02-06 12:00:00,1980,2,6,6,10,7.889,2.286
1980-02-07 12:00:00,1980,2,7,4,10,6.722,5.588
1980-02-08 12:00:00,1980,2,8,3,11,6.944,0
1980-02-09 12:00:00,1980,2,9,4,13,8.5,0
1980-02-10 12:00:00,1980,2,10,4,11,8.278,0
1980-02-11 12:00:00,1980,2,11,1,8,5.389,0
1980-02-12 12:00:00,1980,2,12,4,8,5.889,0.508
1980-02-13 12:00:00,1980,2,13,1,6,4.5,6.096
1980-02-14 12:00:00,1980,2,14,-1,6,2.944,0
1980-02-15 12:00:00,1980,2,15,2,9,5.444,0
1980-02-16 12:00:00,1980,2,16,5,9,6.556,3.048
1980-02-17 12:00:00,1980,2,17,2,7,5.167,0
1980-02-18 12:00:00,1980,2,18,0,9,3.611,0
1980-02-19 12:00:00,1980,2,19,-4,7,1.833,0
1980-02-20 12:00:00,1980,2,20,-2,9,2.944,0
1980-02-21 12:00:00,1980,2,21,-3,11,3.444,0
1980-02-22 12:00:00,1980,2,22,-3,11,3.389,0
1980-02-23 12:00:00,1980,2,23,0,7,4.056,0.508
1980-02-24 12:00:00,1980,2,24,-2,14,5.222,0
1980-02-25 12:00:00,1980,2,25,-1,13,4.833,0
1980-02-26 12:00:00,1980,2,26,-2,9,2.778,0
1980-02-27 12:00:00,1980,2,27,-5,2,0.111,0
1980-02-28 12:00:00,1980,2,28,0,3,1.444,0
1980-02-29 12:00:00,1980,2,29,2,7,5.056,0
1980-03-01 12:00:00,1980,3,1,-3,9,5.444,0
1980-03-02 12:00:00,1980,3,2,-4,8,2.667,0
1980-03-03 12:00:00,1980,3,3,-1,9,1.778,0
1980-03-04 12:00:00,1980,3,4,-1,3,1.5,1.27
1980-03-05 12:00:00,1980,3,5,-2,8,2.722,0
1980-03-06 12:00:00,1980,3,6,1,9,6.056,0
1980-03-07 12:00:00,1980,3,7,5,10,7.5,3.302
1980-03-08 12:00:00,1980,3,8,1,10,5.944,0
1980-03-09 12:00:00,1980,3,9,-3,8,3.5,0
1980-03-10 12:00:00,1980,3,10,3,10,6.278,0.254
1980-03-11 12:00:00,1980,3,11,5,8,5.667,6.096
1980-03-12 12:00:00,1980,3,12,3,9,5.889,1.016
1980-03-13 12:00:00,1980,3,13,5,8,6.222,8.89
1980-03-14 12:00:00,1980,3,14,2,12,6.611,0
1980-03-15 12:00:00,1980,3,15,1,7,3.833,0
1980-03-16 12:00:00,1980,3,16,0,6,3.889,0
1980-03-17 12:00:00,1980,3,17,3,8,5.278,0
1980-03-18 12:00:00,1980,3,18,2,13,7.556,0
1980-03-19 12:00:00,1980,3,19,1,6,3.444,0
1980-03-20 12:00:00,1980,3,20,-1,5,1.389,0
1980-03-21 12:00:00,1980,3,21,-2,3,1,0.508
1980-03-22 12:00:00,1980,3,22,1,4,3.111,4.064
1980-03-23 12:00:00,1980,3,23,1,12,6.222,0
1980-03-24 12:00:00,1980,3,24,-2,12,5.556,0
1980-03-25 12:00:00,1980,3,25,3,15,8.889,0
