"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","TEMP","TEMP_ATTRIBUTES","DEWP","DEWP_ATTRIBUTES","SLP","SLP_ATTRIBUTES","STP","STP_ATTRIBUTES","VISIB","VISIB_ATTRIBUTES","WDSP","WDSP_ATTRIBUTES","MXSPD","GUST","MAX","MAX_ATTRIBUTES","MIN","MIN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNDP","FRSHTT"
"10037099999","2000-01-01","54.459333","9.516333","21.33","SCHLESWIG, GM","  38.1","24","  37.2","24","1020.2","21","016.9","21","  2.8","24","  4.9","24"," 15.0","999.9","  44.6","*","  32.0","*"," 0.00","G","999.9","110000"
"10037099999","2000-01-02","54.459333","9.516333","21.33","SCHLESWIG, GM","  39.9","24","  39.1","24","1023.5","23","020.2","23","  1.8","24","  6.2","24"," 16.9","999.9","  43.5"," ","  32.2"," "," 0.09","G","999.9","100000"
"10037099999","2000-01-03","54.459333","9.516333","21.33","SCHLESWIG, GM","  42.4"," 7","  40.7"," 7","1020.6"," 5","017.3"," 5","  3.8"," 7","  6.9"," 7"," 12.0","999.9","  45.0"," ","  41.0"," "," 0.00","G","999.9","010000"
"10037099999","2000-01-05","54.459333","9.516333","21.33","SCHLESWIG, GM","  38.0","10","  35.6","10","1018.0"," 9","014.7"," 9"," 14.4","10","  5.7","10"," 12.0","999.9","  43.0"," ","  35.6"," "," 0.00","G","999.9","000000"
"10037099999","2000-01-06","54.459333","9.516333","21.33","SCHLESWIG, GM","  40.9","22","  38.6","22","1013.2","21","009.9","21","  7.2","22","  7.0","22"," 15.0","999.9","  44.6","*","  35.6"," "," 0.00","G","999.9","010000"
"10037099999","2000-01-07","54.459333","9.516333","21.33","SCHLESWIG, GM","  40.3","24","  38.9","24","1016.9","18","013.7","18","  3.1","24","  5.4","24"," 16.9","999.9","  45.3"," ","  32.7"," "," 0.19","G","999.9","110000"
"10037099999","2000-01-08","54.459333","9.516333","21.33","SCHLESWIG, GM","  40.7","24","  38.9","24","1014.1","21","010.9","21","  4.8","24","  7.6","24"," 20.0","999.9","  43.9"," ","  35.1","*"," 0.00","G","999.9","110000"
"10037099999","2000-01-09","54.459333","9.516333","21.33","SCHLESWIG, GM","  37.1","23","  36.6","23","1022.6","20","019.3","20","  3.3","23","  4.7","23","  8.9","999.9","  41.9"," ","  30.2","*"," 0.00","A","999.9","100000"
"10037099999","2000-01-10","54.459333","9.516333","21.33","SCHLESWIG, GM","  31.4","24","  31.3","24","1033.2","21","029.8","21","  1.0","24","  3.9","24"," 12.0","999.9","  36.5"," ","  25.9"," "," 0.00","G","999.9","100000"
"10037099999","2000-01-11","54.459333","9.516333","21.33","SCHLESWIG, GM","  35.9","24","  35.1","24","1032.7","19","029.3","19","  2.1","24","  7.1","23"," 15.0","999.9","  37.9","*","  31.8"," "," 0.00","G","999.9","010000"
"10037099999","2000-01-12","54.459333","9.516333","21.33","SCHLESWIG, GM","  36.3","24","  31.9","24","1025.5","24","022.2","24","  5.5","24","  6.3","23"," 15.0","999.9","  38.3"," ","  33.4"," "," 0.04","G","999.9","000000"
"10037099999","2000-01-13","54.459333","9.516333","21.33","SCHLESWIG, GM","  33.0","24","  29.7","24","1018.9","23","015.6","23","  3.7","24","  5.1","24"," 12.0","999.9","  37.8"," ","  31.8"," "," 0.00","G","999.9","000000"
"10037099999","2000-01-14","54.459333","9.516333","21.33","SCHLESWIG, GM","  32.5","24","  30.1","24","1022.9","24","019.6","24","  3.4","24","  2.3","24","  7.0","999.9","  34.7"," ","  30.9"," "," 0.00","G","999.9","000000"
"10037099999","2000-01-15","54.459333","9.516333","21.33","SCHLESWIG, GM","  34.3","23","  32.4","23","1032.6","20","029.2","20","  5.9","23","  4.0","23","  9.9","999.9","  39.2","*","  30.0"," "," 0.00","G","999.9","010000"
"10037099999","2000-01-16","54.459333","9.516333","21.33","SCHLESWIG, GM","  42.4","24","  40.7","24","1029.0","18","025.9","18","  5.7","24","  9.1","24"," 21.0","999.9","  46.4","*","  29.7"," "," 0.00","G","999.9","010000"
"10037099999","2000-01-17","54.459333","9.516333","21.33","SCHLESWIG, GM","  45.4","24","  42.0","24","9999.9"," 0","999.9"," 0","  6.3","24"," 25.2","24"," 32.1"," 44.9","  46.4","*","  44.6","*"," 0.00","G","999.9","010000"
"10037099999","2000-01-18","54.459333","9.516333","21.33","SCHLESWIG, GM","  41.1","24","  32.5","24","1019.4","12","016.1","12"," 13.2","24"," 14.2","24"," 28.0"," 37.9","  46.4","*","  32.0","*"," 0.00","I","999.9","000000"
"10037099999","2000-01-19","54.459333","9.516333","21.33","SCHLESWIG, GM","  33.0","24","  27.6","24","1026.1","22","022.8","22"," 16.5","24","  4.5","24"," 13.0","999.9","  41.0","*","  27.0"," "," 0.00","G","999.9","010000"
"10037099999","2000-01-20","54.459333","9.516333","21.33","SCHLESWIG, GM","  41.8","24","  38.7","24","1018.4","23","015.2","23","  8.1","24","  9.4","24"," 22.9"," 32.1","  43.5"," ","  26.1"," "," 0.02","G","999.9","010000"
"10037099999","2000-01-21","54.459333","9.516333","21.33","SCHLESWIG, GM","  35.2","24","  26.8","23","1018.5","22","015.2","22"," 13.6","24","  6.2","24"," 23.9"," 35.0","  43.0"," ","  30.2","*"," 0.01","G","999.9","001000"
"10037099999","2000-01-22","54.459333","9.516333","21.33","SCHLESWIG, GM","  31.3","24","  28.9","24","1008.9","17","005.6","17","  4.8","24","  5.8","24"," 14.0","999.9","  34.0","*","  28.4","*"," 0.04","G","  2.0","001000"
"10037099999","2000-01-23","54.459333","9.516333","21.33","SCHLESWIG, GM","  26.8","24","  22.3","24","1019.5","23","016.1","23"," 12.3","24","  2.4","24","  8.0","999.9","  34.9"," ","  19.4"," "," 0.00","G","  0.4","001000"
"10037099999","2000-01-24","54.459333","9.516333","21.33","SCHLESWIG, GM","  20.9","24","  19.5","24","1024.5","22","021.1","22","  5.8","24","  1.9","24","  8.0","999.9","  28.2"," ","  11.1"," "," 0.00","G","  0.8","100000"
"10037099999","2000-01-25","54.459333","9.516333","21.33","SCHLESWIG, GM","  31.0","24","  29.7","24","1024.6","18","021.2","18","  3.1","24","  5.9","24"," 13.0","999.9","  35.8","*","  23.2"," "," 0.00","G","  0.8","111000"
"10037099999","2000-01-26","54.459333","9.516333","21.33","SCHLESWIG, GM","  39.9","24","  37.9","24","1023.4","11","020.1","11","  4.5","24"," 10.2","24"," 18.1","999.9","  41.0","*","  34.0"," "," 0.03","G","999.9","110000"
"10037099999","2000-01-27","54.459333","9.516333","21.33","SCHLESWIG, GM","  39.8","24","  37.9","24","1018.6","16","015.4","16","  4.9","24"," 11.5","24"," 25.1","999.9","  41.0"," ","  38.5"," "," 0.01","G","999.9","011000"
"10037099999","2000-01-28","54.459333","9.516333","21.33","SCHLESWIG, GM","  39.2","24","  37.5","24","1006.6","24","003.4","24","  2.5","24"," 10.6","24"," 23.9","999.9","  41.4"," ","  37.4","*"," 0.09","G","999.9","010000"
"10037099999","2000-01-29","54.459333","9.516333","21.33","SCHLESWIG, GM","  42.7","24","  39.2","24"," 985.6","23","982.4","23","  5.1","24"," 13.1","24"," 32.1"," 49.0","  48.2","*","  37.0"," "," 0.40","G","999.9","010000"
"10037099999","2000-01-30","54.459333","9.516333","21.33","SCHLESWIG, GM","  40.2","24","  33.4","24"," 999.5","23","996.3","23","  9.1","24"," 11.6","24"," 34.0"," 49.9","  46.4","*","  36.0"," "," 0.45","G","999.9","011100"
"10037099999","2000-01-31","54.459333","9.516333","21.33","SCHLESWIG, GM","  44.2","24","  39.5","24","1007.2","22","004.0","22","  5.5","24"," 12.8","24"," 39.0"," 55.0","  47.7"," ","  37.2"," "," 0.38","G","999.9","010000"
"10037099999","2000-02-01","54.459333","9.516333","21.33","SCHLESWIG, GM","  45.1","24","  42.4","24","1010.8","20","007.6","20","  4.3","24"," 12.3","24"," 25.1","999.9","  46.8"," ","  39.9"," "," 0.20","G","999.9","010000"
