"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","TEMP","TEMP_ATTRIBUTES","DEWP","DEWP_ATTRIBUTES","SLP","SLP_ATTRIBUTES","STP","STP_ATTRIBUTES","VISIB","VISIB_ATTRIBUTES","WDSP","WDSP_ATTRIBUTES","MXSPD","GUST","MAX","MAX_ATTRIBUTES","MIN","MIN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNDP","FRSHTT"
"10037099999","1990-01-01","54.459333","9.516333","21.33","SCHLESWIG, GM","  29.3","20","  26.3","20","9999.9"," 0","999.9"," 0","  2.0","19","  1.4","20","  2.9","999.9","  30.2","*","  28.4","*","99.99"," ","999.9","011000"
"10037099999","1990-01-02","54.459333","9.516333","21.33","SCHLESWIG, GM","  30.1","22","  25.9","22","9999.9"," 0","999.9"," 0","  2.8","22","  2.1","22","  2.9","999.9","  30.2","*","  28.4","*","99.99"," ","999.9","011000"
"10037099999","1990-01-03","54.459333","9.516333","21.33","SCHLESWIG, GM","  29.9","22","  23.5","22","9999.9"," 0","999.9"," 0","  5.6","22","  4.6","22","  8.0","999.9","  32.0","*","  26.6","*"," 0.00","I","999.9","000000"
"10037099999","1990-01-04","54.459333","9.516333","21.33","SCHLESWIG, GM","  28.8","22","  22.9","22","9999.9"," 0","999.9"," 0","  3.3","22","  7.3","21"," 11.1","999.9","  32.0","*","  26.6","*","99.99"," ","999.9","110000"
"10037099999","1990-01-05","54.459333","9.516333","21.33","SCHLESWIG, GM","  36.2","18","  35.3","18","9999.9"," 0","999.9"," 0","  0.3","18","  5.4","18","  7.0","999.9","  37.4","*","  35.1","*","99.99"," ","999.9","110000"
"10037099999","1990-01-06","54.459333","9.516333","21.33","SCHLESWIG, GM","  34.5","22","  32.2","22","9999.9"," 0","999.9"," 0","  2.5","21","  6.7","22"," 11.1","999.9","  37.4","*","  30.2","*","99.99"," ","999.9","010000"
"10037099999","1990-01-07","54.459333","9.516333","21.33","SCHLESWIG, GM","  33.9","19","  32.0","19","9999.9"," 0","999.9"," 0","  1.7","19","  7.6","19"," 11.1","999.9","  39.2","*","  30.2","*","99.99"," ","999.9","010000"
"10037099999","1990-01-08","54.459333","9.516333","21.33","SCHLESWIG, GM","  35.5","17","  33.1","16","9999.9"," 0","999.9"," 0","  0.6","17","  8.1","17"," 15.9","999.9","  44.6","*","  28.4","*","99.99"," ","999.9","110000"
"10037099999","1990-01-09","54.459333","9.516333","21.33","SCHLESWIG, GM","  38.3","23","  36.1","23","9999.9"," 0","999.9"," 0","  1.2","23","  9.3","23"," 18.1","999.9","  44.6","*","  30.7","*","99.99"," ","999.9","110000"
"10037099999","1990-01-10","54.459333","9.516333","21.33","SCHLESWIG, GM","  41.5","18","  38.7","18","9999.9"," 0","999.9"," 0","  0.9","18"," 14.3","17"," 25.1"," 35.9","  44.6","*","  35.6","*","99.99"," ","999.9","110000"
"10037099999","1990-01-11","54.459333","9.516333","21.33","SCHLESWIG, GM","  43.5"," 5","  40.0"," 5","9999.9"," 0","999.9"," 0","  1.7"," 5"," 18.4"," 5"," 20.0","999.9","  46.2","*","  42.8","*","99.99"," ","999.9","010000"
"10037099999","1990-01-12","54.459333","9.516333","21.33","SCHLESWIG, GM","  43.6"," 7","  36.8"," 7","9999.9"," 0","999.9"," 0","  5.3"," 7"," 13.0"," 7"," 15.9","999.9","  46.4","*","  39.2","*"," 0.00","I","999.9","100000"
"10037099999","1990-01-15","54.459333","9.516333","21.33","SCHLESWIG, GM","  43.8","12","  41.0","12","9999.9"," 0","999.9"," 0","  1.7","12"," 20.2","12"," 28.9"," 39.0","  48.2","*","  32.2","*","99.99"," ","999.9","011000"
"10037099999","1990-01-16","54.459333","9.516333","21.33","SCHLESWIG, GM","  48.2","22","  43.4","22","9999.9"," 0","999.9"," 0","  4.8","22"," 20.2","22"," 28.9"," 39.0","  50.0","*","  44.6","*","99.99"," ","999.9","110000"
"10037099999","1990-01-17","54.459333","9.516333","21.33","SCHLESWIG, GM","  45.5","21","  38.9","21","9999.9"," 0","999.9"," 0","  6.3","21"," 23.3","21"," 27.0"," 38.1","  48.2","*","  41.0","*","99.99"," ","999.9","010000"
"10037099999","1990-01-18","54.459333","9.516333","21.33","SCHLESWIG, GM","  38.9","21","  34.3","21","9999.9"," 0","999.9"," 0","  7.0","21"," 11.1","20"," 22.0"," 35.0","  41.0","*","  37.4","*","99.99"," ","999.9","011100"
"10037099999","1990-01-19","54.459333","9.516333","21.33","SCHLESWIG, GM","  40.5","22","  37.0","22","9999.9"," 0","999.9"," 0","  4.2","22"," 15.8","22"," 24.1"," 35.9","  42.8","*","  35.6","*","99.99"," ","999.9","110000"
"10037099999","1990-01-20","54.459333","9.516333","21.33","SCHLESWIG, GM","  42.1","19","  38.4","19","9999.9"," 0","999.9"," 0","  6.4","19"," 15.1","19"," 18.1","999.9","  44.6","*","  39.2","*","99.99"," ","999.9","010000"
"10037099999","1990-01-21","54.459333","9.516333","21.33","SCHLESWIG, GM","  46.2","21","  43.1","21","9999.9"," 0","999.9"," 0","  3.9","21"," 14.9","21"," 19.0","999.9","  48.2","*","  43.3","*","99.99"," ","999.9","010000"
"10037099999","1990-01-22","54.459333","9.516333","21.33","SCHLESWIG, GM","  46.9","21","  43.1","21","9999.9"," 0","999.9"," 0","  2.5","21"," 14.5","21"," 21.0"," 31.1","  48.2","*","  46.2","*","99.99"," ","999.9","010000"
"10037099999","1990-01-23","54.459333","9.516333","21.33","SCHLESWIG, GM","  46.8","16","  41.5","16","9999.9"," 0","999.9"," 0","  5.0","16"," 17.7","16"," 24.1"," 41.0","  48.2","*","  44.6","*","99.99"," ","999.9","010000"
"10037099999","1990-01-24","54.459333","9.516333","21.33","SCHLESWIG, GM","  38.0","17","  33.6","17","9999.9"," 0","999.9"," 0","  6.5","17"," 13.3","17"," 22.0"," 40.0","  43.9","*","  33.8","*","99.99"," ","999.9","011110"
"10037099999","1990-01-25","54.459333","9.516333","21.33","SCHLESWIG, GM","  40.9","21","  36.4","21","9999.9"," 0","999.9"," 0","  5.0","21"," 19.4","21"," 46.0"," 63.9","  50.0","*","  34.5","*","99.99"," ","999.9","011110"
"10037099999","1990-01-26","54.459333","9.516333","21.33","SCHLESWIG, GM","  39.6","20","  33.8","20","9999.9"," 0","999.9"," 0","  5.8","20"," 30.0","20"," 46.0"," 70.9","  42.8","*","  37.4","*","99.99"," ","999.9","011110"
"10037099999","1990-01-27","54.459333","9.516333","21.33","SCHLESWIG, GM","  38.5","13","  33.9","13","9999.9"," 0","999.9"," 0","  7.0","13"," 16.0","13"," 22.0"," 35.9","  41.0","*","  35.1","*"," 0.00","I","999.9","000000"
"10037099999","1990-01-28","54.459333","9.516333","21.33","SCHLESWIG, GM","  42.6","13","  34.7","13","9999.9"," 0","999.9"," 0","  8.5","13"," 17.1","13"," 34.0"," 47.0","  48.2","*","  37.9","*","99.99"," ","999.9","010000"
"10037099999","1990-01-29","54.459333","9.516333","21.33","SCHLESWIG, GM","  39.9","16","  34.7","16","9999.9"," 0","999.9"," 0","  7.2","16"," 12.8","16"," 20.0","999.9","  42.8","*","  35.6","*","99.99"," ","999.9","010000"
"10037099999","1990-01-30","54.459333","9.516333","21.33","SCHLESWIG, GM","  41.5","18","  34.9","18","9999.9"," 0","999.9"," 0","  7.4","18"," 11.7","18"," 15.0","999.9","  46.4","*","  37.4","*","99.99"," ","999.9","010000"
"10037099999","1990-01-31","54.459333","9.516333","21.33","SCHLESWIG, GM","  48.5","15","  38.0","15","9999.9"," 0","999.9"," 0","  7.7","15"," 15.6","14"," 18.1","999.9","  51.8","*","  44.6","*","99.99"," ","999.9","010000"
"10037099999","1990-02-01","54.459333","9.516333","21.33","SCHLESWIG, GM","  46.8","17","  37.0","17","9999.9"," 0","999.9"," 0","  7.8","17"," 10.6","17"," 15.0","999.9","  50.0","*","  42.8","*"," 0.00","I","999.9","000000"
"10037099999","1990-02-02","54.459333","9.516333","21.33","SCHLESWIG, GM","  43.3","22","  36.6","22","9999.9"," 0","999.9"," 0","  7.3","22"," 13.4","22"," 19.0"," 38.1","  48.2","*","  40.6","*","99.99"," ","999.9","010000"
"10037099999","1990-02-03","54.459333","9.516333","21.33","SCHLESWIG, GM","  42.8","24","  37.2","24","9999.9"," 0","999.9"," 0","  6.5","24"," 12.9","24"," 24.1"," 36.9","  44.6","*","  40.8","*","99.99"," ","999.9","010000"
"10037099999","1990-02-04","54.459333","9.516333","21.33","SCHLESWIG, GM","  43.7","23","  36.9","23","9999.9"," 0","999.9"," 0","  7.2","23"," 17.3","23"," 28.0"," 28.9","  46.4","*","  39.2","*","99.99"," ","999.9","010000"
