"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","TEMP","TEMP_ATTRIBUTES","DEWP","DEWP_ATTRIBUTES","SLP","SLP_ATTRIBUTES","STP","STP_ATTRIBUTES","VISIB","VISIB_ATTRIBUTES","WDSP","WDSP_ATTRIBUTES","MXSPD","GUST","MAX","MAX_ATTRIBUTES","MIN","MIN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNDP","FRSHTT"
"06119099999","2000-01-01","54.85","9.9833333","19.0","KEGNAES, DA","  39.2"," 8","  38.6"," 8","1019.1"," 8","017.0"," 8","  5.9"," 8"," 12.7"," 8"," 18.1","999.9","  44.2"," ","  36.3"," "," 0.12","E","999.9","010000"
"06119099999","2000-01-02","54.85","9.9833333","19.0","KEGNAES, DA","  40.3"," 8","  39.9"," 8","1022.1"," 8","020.0"," 8","  6.4"," 8"," 17.7"," 8"," 23.9","999.9","  42.1","*","  37.0"," "," 0.00","D","999.9","010000"
"06119099999","2000-01-03","54.85","9.9833333","19.0","KEGNAES, DA","  42.5"," 8","  42.2"," 8","1015.7"," 8","013.6"," 8","  5.0"," 8"," 18.9"," 8"," 28.0","999.9","  44.6"," ","  41.0"," "," 0.00","C","999.9","010000"
"06119099999","2000-01-04","54.85","9.9833333","19.0","KEGNAES, DA","  40.2"," 8","  39.3"," 8","1011.4"," 8","009.3"," 8","  8.4"," 8"," 18.0"," 8"," 20.0","999.9","  43.2"," ","  38.1"," "," 0.04","E","999.9","010000"
"06119099999","2000-01-05","54.85","9.9833333","19.0","KEGNAES, DA","  40.6"," 7","  38.8"," 7","1012.4"," 7","010.3"," 7"," 10.5"," 7"," 17.4"," 7"," 22.0","999.9","  42.1","*","  38.1"," "," 0.00","D","999.9","010000"
"06119099999","2000-01-06","54.85","9.9833333","19.0","KEGNAES, DA","  40.6"," 6","  39.4"," 6","1011.9"," 6","009.8"," 6","  8.3"," 6"," 22.7"," 6"," 26.0","999.9","  43.2","*","  37.8"," "," 0.00","H","999.9","010000"
"06119099999","2000-01-07","54.85","9.9833333","19.0","KEGNAES, DA","  39.8"," 8","  38.8"," 8","1016.2"," 8","014.1"," 8","  6.5"," 8"," 15.0"," 8"," 26.0","999.9","  43.5"," ","  34.9"," "," 0.02","E","999.9","100000"
"06119099999","2000-01-08","54.85","9.9833333","19.0","KEGNAES, DA","  41.5"," 8","  40.2"," 8","1012.6"," 8","010.5"," 8","  7.3"," 8"," 23.0"," 8"," 29.9","999.9","  42.8"," ","  39.2","*"," 0.00","H","999.9","010000"
"06119099999","2000-01-09","54.85","9.9833333","19.0","KEGNAES, DA","  39.3"," 7","  38.0"," 7","1021.6"," 6","018.8"," 7","  9.1"," 7"," 15.4"," 7"," 18.1","999.9","  42.4"," ","  38.1"," "," 0.00","D","999.9","000000"
"06119099999","2000-01-10","54.85","9.9833333","19.0","KEGNAES, DA","  36.9"," 8","  36.0"," 8","1032.1"," 8","029.9"," 8","  7.9"," 8"," 14.2"," 8"," 22.0","999.9","  41.0"," ","  34.5","*"," 0.00","D","999.9","100000"
"06119099999","2000-01-11","54.85","9.9833333","19.0","KEGNAES, DA","  37.1"," 7","  36.3"," 7","1031.3"," 7","029.2"," 7","  3.7"," 7"," 24.2"," 7"," 26.0","999.9","  38.5"," ","  34.2"," "," 0.00","C","999.9","010000"
"06119099999","2000-01-12","54.85","9.9833333","19.0","KEGNAES, DA","  38.0"," 8","  35.6"," 8","1024.2"," 8","022.1"," 8","  8.6"," 8"," 24.7"," 8"," 28.0","999.9","  38.8"," ","  36.7"," "," 0.00","D","999.9","000000"
"06119099999","2000-01-13","54.85","9.9833333","19.0","KEGNAES, DA","  34.7"," 8","  32.6"," 8","1018.4"," 8","016.3"," 8","  6.6"," 8"," 20.0"," 8"," 26.0","999.9","  38.8"," ","  33.8"," "," 0.00","D","999.9","000000"
"06119099999","2000-01-14","54.85","9.9833333","19.0","KEGNAES, DA","  34.4"," 8","  32.3"," 8","1022.4"," 8","020.3"," 8","  6.1"," 8","  6.8"," 8"," 12.0","999.9","  35.2"," ","  33.1"," "," 0.00","I","999.9","000000"
"06119099999","2000-01-15","54.85","9.9833333","19.0","KEGNAES, DA","  35.7"," 8","  34.4"," 8","1031.5"," 8","029.3"," 8","  9.5"," 8","  9.0"," 8"," 14.0","999.9","  37.8"," ","  33.8"," "," 0.00","I","999.9","000000"
"06119099999","2000-01-16","54.85","9.9833333","19.0","KEGNAES, DA","  42.2"," 8","  41.0"," 8","1026.3"," 8","024.2"," 8"," 11.0"," 8"," 13.9"," 8"," 20.0","999.9","  45.3","*","  36.0"," "," 0.03","E","999.9","010000"
"06119099999","2000-01-17","54.85","9.9833333","19.0","KEGNAES, DA","  45.1"," 8","  42.4"," 8","1015.3"," 8","013.2"," 8"," 10.9"," 8"," 25.0"," 8"," 31.9","999.9","  47.1"," ","  36.0"," "," 0.00","I","999.9","000000"
"06119099999","2000-01-18","54.85","9.9833333","19.0","KEGNAES, DA","  41.8"," 8","  34.8"," 8","1014.3"," 8","012.2"," 8"," 12.3"," 8"," 17.5"," 8"," 22.0","999.9","  46.4"," ","  36.0","*"," 0.03","A","999.9","000000"
"06119099999","2000-01-19","54.85","9.9833333","19.0","KEGNAES, DA","  36.4"," 8","  31.2"," 8","1025.2"," 8","023.0"," 8"," 12.1"," 8"," 11.7"," 8"," 18.1","999.9","  38.5"," ","  32.4"," ","99.99"," ","999.9","010000"
"06119099999","2000-01-20","54.85","9.9833333","19.0","KEGNAES, DA","  41.9"," 8","  40.8"," 8","1016.9"," 8","014.8"," 8"," 10.7"," 8"," 16.2"," 8"," 23.9","999.9","  43.5"," ","  35.6"," "," 0.03","E","999.9","010000"
"06119099999","2000-01-21","54.85","9.9833333","19.0","KEGNAES, DA","  35.4"," 8","  30.1"," 8","1017.3"," 8","015.2"," 8"," 11.0"," 8"," 12.5"," 8"," 20.0","999.9","  41.4"," ","  32.0"," "," 0.00","I","999.9","000000"
"06119099999","2000-01-22","54.85","9.9833333","19.0","KEGNAES, DA","  31.9"," 8","  29.3"," 8","1009.5"," 8","007.4"," 8","  9.3"," 8"," 20.0"," 8"," 23.9","999.9","  34.2"," ","  30.6"," "," 0.00","E","  0.4","001000"
"06119099999","2000-01-23","54.85","9.9833333","19.0","KEGNAES, DA","  30.8"," 8","  23.5"," 8","1019.2"," 8","017.0"," 8"," 12.4"," 8","  7.5"," 8"," 12.0","999.9","  32.7"," ","  28.4","*"," 0.03","E","999.9","001000"
"06119099999","2000-01-24","54.85","9.9833333","19.0","KEGNAES, DA","  28.0"," 8","  23.6"," 8","1024.0"," 8","021.8"," 8"," 12.1"," 8","  8.0"," 8"," 15.9","999.9","  32.2"," ","  24.8"," ","99.99"," ","999.9","001000"
"06119099999","2000-01-25","54.85","9.9833333","19.0","KEGNAES, DA","  33.9"," 8","  32.9"," 8","1023.4"," 8","021.2"," 8","  6.1"," 8"," 18.5"," 8"," 23.9","999.9","  36.7","*","  29.1"," ","99.99"," ","999.9","101000"
"06119099999","2000-01-26","54.85","9.9833333","19.0","KEGNAES, DA","  39.6"," 8","  38.9"," 8","1021.8"," 8","019.7"," 8","  9.5"," 8"," 15.0"," 8"," 20.0","999.9","  41.7"," ","  36.0"," "," 0.00","I","999.9","000000"
"06119099999","2000-01-27","54.85","9.9833333","19.0","KEGNAES, DA","  40.1"," 8","  39.3"," 8","1017.9"," 8","015.8"," 8","  8.7"," 8"," 20.2"," 8"," 23.9","999.9","  41.0"," ","  39.2"," ","99.99"," ","999.9","010000"
"06119099999","2000-01-28","54.85","9.9833333","19.0","KEGNAES, DA","  39.4"," 8","  38.8"," 8","1005.2"," 8","003.1"," 8","  5.4"," 8"," 24.7"," 8"," 31.9","999.9","  41.7"," ","  38.1","*","99.99"," ","999.9","010000"
"06119099999","2000-01-29","54.85","9.9833333","19.0","KEGNAES, DA","  41.8"," 7","  41.1"," 7"," 984.3"," 7","982.3"," 7","  7.1"," 7"," 33.1"," 7"," 42.0","999.9","  46.0"," ","  38.1"," ","99.99"," ","999.9","010000"
"06119099999","2000-01-30","54.85","9.9833333","19.0","KEGNAES, DA","  39.9"," 8","  38.9"," 8"," 996.3"," 8","994.3"," 8","  9.9"," 8"," 24.0"," 8"," 29.9","999.9","  43.2"," ","  37.8"," ","99.99"," ","999.9","010000"
"06119099999","2000-01-31","54.85","9.9833333","19.0","KEGNAES, DA","  43.4"," 8","  42.6"," 8","1004.1"," 8","002.0"," 8","  8.7"," 8"," 27.2"," 8"," 43.9","999.9","  46.4"," ","  35.2"," "," 0.01","E","999.9","010000"
"06119099999","2000-02-01","54.85","9.9833333","19.0","KEGNAES, DA","  42.5"," 8","  41.9"," 8","1009.2"," 8","007.1"," 8","  6.4"," 8"," 23.8"," 8"," 31.9","999.9","  44.2"," ","  39.6"," ","99.99"," ","999.9","010000"
"06119099999","2000-02-02","54.85","9.9833333","19.0","KEGNAES, DA","  41.5"," 8","  40.8"," 8","1006.2"," 8","004.1"," 8","  9.5"," 8"," 19.0"," 8"," 26.0","999.9","  46.0"," ","  38.8"," "," 0.03","E","999.9","010000"
